<s>
विरोधी	nmod__adj
गतिविधियों	k7
में	lwg__psp
शामिल	pof
रहे	ccof
हैं	lwg__vaux
और	ccof
वह	k1
उसे	k2
उजागर	pof
करेंगे	ccof
।	rsym
</s>
<s>
उन्होंने	k1
आरोप	pof
लगाया	main
कि	k2
पूर्व	nmod__adj
उप	pof__cn
प्रधानमंत्री	nmod__adj
आडवाणी	k1
एक	nmod__adj
अंतर्राष्ट्रीय	nmod__adj
मामले	k7
में	lwg__psp
शामिल	k1s
हैं	ccof
।	rsym
</s>
<s>
उन्होंने	k1
यह	nmod__adj
मामला	k2
इंटरनेट	k5
से	lwg__psp
खोज	main
निकाला	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
उन्होंने	k1
कहा	main
कि	k2
विपक्ष	k1
उनका	r6
मनोबल	k2
तोड़ना	k2
चाहता	ccof
है	lwg__vaux
।	rsym
</s>
<s>
लेकिन	main
ऐसा	k1
नहीं	lwg__neg
होगा	ccof
क्योंकि	rh
वह	k1
किसी	r6
की	lwg__psp
दया	k7
पर	lwg__psp
मंत्री	k1s
नहीं	lwg__neg
बने	ccof
बल्कि	ccof
अपने	r6
दम	k7
पर	lwg__psp
बने	ccof
हैं	lwg__vaux
।	rsym
</s>
<s>
संसद	pof__cn
भवन	k7p
में	lwg__psp
प्रेस	pof__cn
कांफ्रेंस	k2
बुलाकर	vmod
लालू	k1
ने	lwg__psp
१३	pof__cn
दिसंबर	pof__cn
,	rsym
२०००	k7t
को	lwg__psp
लोकसभा	k7p
में	lwg__psp
नियम	pof__cn
-	rsym
१८४	k7a
के	lwg__psp
तहत	lwg__psp
अयोध्या	nmod__adj
मामले	k7
में	lwg__psp
आरोपी	nmod__adj
मंत्रियों	r6
के	lwg__psp
मुद्दे	k7
पर	lwg__psp
हुई	nmod__k1inv
बहस	r6
का	lwg__psp
ब्योरा	k2
रखा	main
।	rsym
</s>
<s>
बहस	k1
कांग्रेस	nmod__adj
नेता	nmod
जयपाल	pof__cn
रेड्डी	r6
के	lwg__psp
प्रस्ताव	k7
पर	lwg__psp
हुई	main
थी	lwg__vaux
।	rsym
</s>
<s>
लोकसभा	k7p
में	lwg__psp
बहस	k7t
के	lwg__psp
दौरान	lwg__psp
प्रधानमंत्री	nmod__adj
वाजपेयी	k1
ने	lwg__psp
अपने	r6
मंत्रियों	r6-k2
लालकृष्ण	pof__cn
आडवाणी	ccof
,	rsym
डॉ	pof__cn
मुरली	pof__cn
मनोहर	pof__cn
जोशी	ccof
और	rs
उमा	pof__cn
भारती	ccof
का	lwg__psp
खुलकर	adv
बचाव	pof
किया	main
था	lwg__vaux
।	rsym
</s>
<s>
वाजपेयी	k1
ने	lwg__psp
कहा	main
था	lwg__vaux
,	rsym
जिन	nmod__adj
मंत्रियों	k2
को	lwg__psp
मंत्रिमंडल	k5
से	lwg__psp
हटाने	r6-k2
की	lwg__psp
बात	pof
की	nmod__relc
जा	lwg__vaux
रही	lwg__vaux_cont
है	lwg__vaux_cont
,	rsym
उनके	r6
त्यागपत्र	k2
लेने	r6
का	lwg__psp
सवाल	k1
ही	lwg__rp
नहीं	vmod
पैदा	pof
होता	k2
है	lwg__vaux
।	rsym
</s>
<s>
वे	k1
अगर	vmod
त्यागपत्र	k2
भी	lwg__rp
दे	ccof
देंगे	lwg__vaux
तो	main
मैं	k1
त्यागपत्र	k2
वापस	pof
कर	ccof
दूंगा	lwg__vaux
</s>
<s>
वहीं	sent-adv
राज्यसभा	k7
में	lwg__psp
वाजपेयी	k1
ने	lwg__psp
कहा	main
,	rsym
'	rsym
मंत्री	k2
नियुक्त	pof
करना	k1
मेरी	r6
जिम्मेदारी	k1s
है	ccof
और	k2
प्रधानमंत्री	k7
के	lwg__psp
नाते	lwg__psp
त्यागपत्र	k2
लेना	k1
भी	lwg__rp
मेरी	r6
जिम्मेदारी	k1s
है	ccof
।	rsym
</s>
<s>
क्या	adv
सदन	k1
तय	pof
करेगा	main
कि	k2
किसे	k1
मंत्री	pof
होना	ccof
चाहिए	lwg__vaux
</s>
<s>
वाजपेयी	r6
के	lwg__psp
बयानों	r6
का	lwg__psp
हवाला	k2
देते	vmod
हुए	lwg__vaux
लालू	k1
ने	lwg__psp
कहा	main
कि	k2
राजग	r6
के	lwg__psp
प्रधानमंत्री	k1
जहां	adv
अपने	r6
मंत्रियों	r6-k2
का	lwg__psp
बचाव	pof
कर	rbmod__relc
रहे	lwg__vaux
थे	lwg__vaux_cont
वहीं	adv
अब	k7t
वे	k1
हमारे	r6
इस्तीफे	r6-k2
की	lwg__psp
मांग	pof
कर	ccof
रहे	lwg__vaux
हैं	lwg__vaux_cont
।	rsym
</s>
<s>
लालू	k1
ने	lwg__psp
कहा	main
कि	k2
जयललिता	ccof
और	vmod
उमा	pof__cn
भारती	ccof
के	lwg__psp
खिलाफ	lwg__psp
भी	lwg__rp
आरोप	k1
हैं	ccof
लेकिन	ccof
वे	k1
अपने	r6
पदों	k7
पर	lwg__psp
बनी	ccof
हैं	lwg__vaux
।	rsym
</s>
<s>
लालू	k1
ने	lwg__psp
विपक्ष	k4
को	lwg__psp
चेतावनी	pof
दी	main
है	lwg__vaux
कि	k2
वे	k1
अपनी	r6
मुहिम	k2
खत्म	pof
करें	ccof
वरना	ccof
वह	k1
भी	lwg__rp
उनके	r6
दोहरे	nmod__adj
चरित्र	r6-k2
का	lwg__psp
पर्दाफाश	pof
करेंगे	ccof
।	rsym
</s>
<s>
कारगिल	nmod__adj
युद्ध	k7
के	lwg__psp
बारे	lwg__psp
में	lwg__psp
गठित	nmod
सुब्रह्मण्यम	pof__cn
समिति	r6
की	lwg__psp
रिपोर्ट	k2
को	lwg__psp
खारिज	pof
करते	nmod__k1inv
हुए	lwg__vaux
अवकाश	mod
प्राप्त	nmod__adj
ब्रिगेडियर	pof__cn
सुरिंदर	pof__cn
सिंह	k1
ने	lwg__psp
आरोप	pof
लगाया	main
है	lwg__vaux
कि	k2
सामरिक	nmod__adj
दृष्टिकोण	jjmod
से	lwg__psp
महत्वपूर्ण	nmod
द्रास	pof__cn
सेक्टर	r6
की	lwg__psp
एक	nmod__adj
महत्वपूर्ण	nmod__adj
चौकी	k1
अब	k7t
भी	lwg__rp
पाकिस्तान	r6
के	lwg__psp
कब्जे	k7
में	lwg__psp
है	ccof
।	rsym
</s>
<s>
कारगिल	nmod__adj
क्षेत्र	k7p
में	lwg__psp
पाकिस्तानी	nmod__adj
घुसपैठ	k7
के	lwg__psp
बारे	lwg__psp
में	lwg__psp
सबसे	nmod__adj
पहले	k7t
जानकारी	k2
देने	nmod
वाले	lwg__psp
अवकाश	mod
प्राप्त	nmod__adj
ब्रिगेडियर	pof__cn
सुरिंदर	pof__cn
सिंह	k1
ने	lwg__psp
कहा	main
है	lwg__vaux
कि	k2
टाइगर	pof__cn
हिल	nmod
के	lwg__psp
निकट	lwg__psp
नियंत्रण	pof__cn
रेखा	r6
के	lwg__psp
३००	nmod__adj
मीटर	jjmod
अंदर	lwg__psp
स्थित	nmod
प्वाइंट	pof__cn
५३५३	k1
अब	k7t
भी	lwg__rp
पाकिस्तान	r6
के	lwg__psp
कब्जे	k7
में	lwg__psp
है	ccof
।	rsym
</s>
<s>
कारगिल	nmod__adj
युद्ध	k7t
के	lwg__psp
समय	lwg__psp
ब्रिगेडियर	pof__cn
सिंह	k1
ब्रिगेड	pof__cn
कमांडर	k1s
थे	main
।	rsym
</s>
<s>
ब्रिगेडियर	pof__cn
सिंह	k1
ने	lwg__psp
सुब्रह्मण्यम	pof__cn
समिति	r6
की	lwg__psp
रिपोर्ट	r6
की	lwg__psp
किसी	mod
निवर्तमान	nmod__adj
जज	k4
से	lwg__psp
जांच	pof
कराने	r6-k2
की	lwg__psp
मांग	pof
की	main
है	lwg__vaux
।	rsym
</s>
<s>
ब्रिगेडियर	pof__cn
सिंह	k1
ने	lwg__psp
आरोप	k2
लगाया	main
है	lwg__vaux
कि	rs
इस	nmod__adj
समिति	r6-k2
का	lwg__psp
गठन	pof
सरकार	r6
की	lwg__psp
विफलता	k2
को	lwg__psp
छिपाने	vmod
के	lwg__psp
साथ	lwg__psp
-	rsym
साथ	pof__redup
वरिष्ठ	nmod__adj
अधिकारियों	k2
को	lwg__psp
बचाने	rt
के	lwg__psp
लिए	lwg__psp
किया	ccof
गया	lwg__vaux
था	lwg__vaux_cont
।	rsym
</s>
<s>
लड़ाई	r6
के	lwg__psp
दिनों	k2
को	lwg__psp
याद	pof
करते	nmod__k1inv
हुए	lwg__vaux
ब्रिगेडियर	pof__cn
सिंह	k1
ने	lwg__psp
कहा	main
कि	k2
टाइगर	pof__cn
हिल	ccof
और	k7p
तोलोलिंग	ccof
पर	lwg__psp
हमले	k7t
के	lwg__psp
दौरान	lwg__psp
पाकिस्तानी	nmod__adj
सैनिकों	k1
ने	lwg__psp
प्वाइंट	pof__cn
५३५३	k5
से	lwg__psp
हमारी	nmod
सेना	k7
पर	lwg__psp
काफी	nmod__adj
गोलीबारी	pof
की	ccof
थी	lwg__vaux
।	rsym
</s>
<s>
उन्होंने	k1
कहा	main
कि	k2
उपग्रह	r6
के	lwg__psp
चित्रों	k3
से	lwg__psp
भी	lwg__rp
यह	k2
पता	pof
चला	ccof
है	lwg__vaux
कि	rs
पाकिस्तानी	nmod__adj
सेना	k1
ने	lwg__psp
इस	nmod__adj
चौकी	k7p
पर	lwg__psp
अपना	r6-k2
कब्जा	pof
जमाया	ccof
हुआ	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
ब्रितानी	nmod__adj
हुकूमत	r6
की	lwg__psp
ग्रीष्मकालीन	nmod__adj
राजधानी	k2
रही	nmod__k1inv
शिमला	r6
की	lwg__psp
शीतल	nmod__adj
बयार	k7p
में	lwg__psp
फुरसत	r6
के	lwg__psp
दिन	k7t
गुजारने	rt
आई	nmod__k1inv
प्रियंका	pof__cn
गांधी	pof__cn
वढेरा	k1
ने	lwg__psp
सोमवार	k7t
को	lwg__psp
रिट्रीट	r6-k1
के	lwg__psp
दीदार	pof
करने	r6
की	lwg__psp
हसरत	k2
पूरी	pof
कर	main
ली	lwg__vaux
।	rsym
</s>
<s>
अपने	r6
पति	nmod
राबर्ट	pof__cn
वढेरा	ras-k1
के	lwg__psp
साथ	lwg__psp
रिट्रीट	k2p
पहुंची	nmod__k1inv
प्रियंका	k1
बचपन	r6
की	lwg__psp
यादों	k7
में	lwg__psp
खो	main
गई	lwg__vaux
।	rsym
</s>
<s>
वह	k1
उस	nmod__adj
हैलीपेड	k2
को	lwg__psp
भी	lwg__rp
निहारना	k2
नहीं	lwg__neg
भूलीं	main
जिसकी	r6
यादें	k1
उनके	r6
पापा	ccof
यानि	rs
राजीव	pof__cn
गांधी	k2
से	lwg__psp
जुड़ी	nmod__relc
हैं	lwg__vaux
।	rsym
</s>
<s>
अपने	r6
तयशुदा	nmod__adj
कार्यक्रम	k7a
के	lwg__psp
अनुसार	lwg__psp
उन्होंने	k1
सुबह	k7t
-	rsym
सुबह	pof__redup
रिट्रीट	rt
के	lwg__psp
लिए	lwg__psp
कूच	pof
किया	main
।	rsym
</s>
<s>
होटल	nmod__adj
वाइल्ड	pof__cn
फ्लावर	pof__cn
हॉल	k7p
से	lwg__psp
कुछ	nmod__adj
फासले	jjmod
पर	lwg__psp
स्थित	nmod
रिट्रीट	k1
को	lwg__psp
राष्ट्रपति	r6
के	lwg__psp
ग्रीष्मकालीन	nmod__adj
रिहाइश	k7
के	lwg__psp
तौर	lwg__psp
पर	lwg__psp
जाना	main
जाता	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
यहां	k7p
राष्ट्रपति	ccof
व	k1
प्रधानमंत्री	ccof
गर्मियों	r6
की	lwg__psp
छुट्टियां	k2
बिताने	rt
आते	main
रहे	lwg__vaux
हैं	lwg__vaux_cont
।	rsym
</s>
<s>
प्रियंका	r6
की	lwg__psp
दादी	nmod
पूर्व	nmod__adj
प्रधानमंत्री	nmod__adj
स्व.	nmod__adj
इंदिरा	pof__cn
गांधी	ccof
और	r6
पिता	nmod
स्व.	nmod__adj
राजीव	pof__cn
गांधी	ccof
की	lwg__psp
रिट्रीट	k1
सर्वाधिक	jjmod__intf
पसंदीदा	nmod__adj
जगहों	k7
में	lwg__psp
से	lwg__psp
रही	main
है	lwg__vaux
।	rsym
</s>
<s>
प्रियंका	k4
को	lwg__psp
इस	nmod__adj
जगह	k7p
पर	lwg__psp
अपनी	r6
दादी	ras-k1
के	lwg__psp
साथ	lwg__psp
बचपन	r6
के	lwg__psp
कुछ	nmod__adj
दिन	k7t
गुजारने	r6
का	lwg__psp
अवसर	k1
मिला	main
है	lwg__vaux
।	rsym
</s>
<s>
बचपन	r6
की	lwg__psp
वे	nmod__adj
यादें	k1
उनके	r6
स्मृति	pof__cn
पटल	k7
पर	lwg__psp
आज	k7t
तक	lwg__psp
ओझल	pof
नहीं	lwg__neg
हो	main
पाई	lwg__vaux
हैं	lwg__vaux_cont
।	rsym
</s>
<s>
पता	pof
चला	main
है	lwg__vaux
कि	k2
प्रियंका	k1
देवदार	r6
के	lwg__psp
घने	nmod__adj
जंगलों	k7p
के	lwg__psp
बीच	lwg__psp
फैले	nmod__k1inv
खूबसूरत	nmod__adj
रिट्रीट	nmod__adj
भवन	pof__cn
परिसर	k7p
में	lwg__psp
टहलीं	ccof
।	rsym
</s>
<s>
उन्होंने	k1
अपने	r6
पति	ras-k1
के	lwg__psp
साथ	lwg__psp
बचपन	r6
के	lwg__psp
उन	nmod__adj
क्षणों	k2
को	lwg__psp
भी	lwg__rp
बांटा	main
,	rsym
जो	k1
उनकी	r6
स्मृतियों	k7
में	lwg__psp
अभी	k7t
भी	lwg__rp
हैं	nmod__relc
।	rsym
</s>
<s>
वह	k1
उस	nmod__adj
हेलीपैड	k2
को	lwg__psp
निहारना	rt
भी	lwg__rp
नहीं	lwg__neg
भूलीं	main
जिसकी	r6
यादें	k1
उनके	r6
पिता	r6
के	lwg__psp
शौक	k2
से	lwg__psp
जुड़ी	nmod__relc
हैं	lwg__vaux
।	rsym
</s>
<s>
बताते	main
हैं	lwg__vaux
कि	k2
विमान	k2
उड़ाने	jjmod
के	lwg__psp
शौकीन	nmod
राजीव	r6
की	lwg__psp
पहल	k7
पर	lwg__psp
ही	lwg__rp
हेलीपैड	r6
के	lwg__psp
दिन	k1
बहुतेरे	k1s
थे	ccof
।	rsym
</s>
<s>
कल्याणी	r6
के	lwg__psp
नाम	k7
से	lwg__psp
जाना	nmod
जाने	lwg__vaux
वाला	lwg__psp
यह	nmod__adj
हेलीपैड	k1
दर्शनीय	k1s
है	main
।	rsym
</s>
<s>
इस	nmod__adj
हेलीपैड	k7p
पर	lwg__psp
प्रियंका	r6
के	lwg__psp
पिता	k1
उड़ान	pof
भी	lwg__rp
भर	main
चुके	lwg__vaux
हैं	lwg__vaux_cont
।	rsym
</s>
<s>
रिट्रीट	r6
की	lwg__psp
निर्जन	nmod__adj
दुनिया	k5
से	lwg__psp
निकलकर	nmod__k1inv
प्रियंका	k1
दोपहर	k7t
तक	lwg__psp
होटल	k2p
वापस	pof
लौट	main
आई	lwg__vaux
।	rsym
</s>
<s>
इसके	k7t
बाद	lwg__psp
वह	k1
कहीं	k7p
घूमने	rt
नहीं	lwg__neg
निकलीं	main
।	rsym
</s>
<s>
अलबत्ता	main
शाम	k7t
के	lwg__psp
वक्त	lwg__psp
जरूर	adv
वह	k1
होटल	pof__cn
परिसर	k7p
में	lwg__psp
कुछ	nmod__adj
देर	k7t
टहलीं	ccof
।	rsym
</s>
<s>
मंगलवार	k7t
को	lwg__psp
प्रियंका	k1
के	lwg__psp
लौट	r6
जाने	lwg__vaux
की	lwg__psp
संभावना	k1
है	main
।	rsym
</s>
<s>
उनके	r6
दौरे	r6
की	lwg__psp
गोपनीयता	k2
को	lwg__psp
लेकर	vmod
होटल	pof__cn
प्रबंधन	k1
ने	lwg__psp
अपने	r6
मुलाजिमों	k4
को	lwg__psp
खास	nmod__adj
हिदायतें	k2
जारी	pof
की	main
थीं	lwg__vaux
।	rsym
</s>
<s>
इन्हीं	r6
का	lwg__psp
प्रभाव	k1
था	main
कि	rs
आज	k7t
होटल	vmod
से	lwg__psp
जुड़े	nmod__k1inv
सूत्रों	k1
ने	lwg__psp
प्रियंका	r6
के	lwg__psp
कार्यक्रम	k2
को	lwg__psp
लेकर	vmod
मुंह	k2
नहीं	lwg__neg
खोले	ccof
।	rsym
</s>
<s>
प्रियंका	k1
के	lwg__psp
लौट	rh
जाने	lwg__vaux
से	lwg__psp
मीडिया	pof__cn
कर्मियों	k7
में	lwg__psp
खासी	nmod__adj
मायूसी	k1
है	main
।	rsym
</s>
<s>
उनके	r6
भरसक	nmod__adj
प्रयासों	vmod
के	lwg__psp
बावजूद	lwg__psp
प्रियंका	k2
से	lwg__psp
मुलाकात	pof
करने	r6
की	lwg__psp
हसरतें	k1
पूरी	pof
नहीं	lwg__neg
हो	main
पाई	lwg__vaux
।	rsym
</s>
<s>
कांग्रेस	r6
के	lwg__psp
खुर्राट	nmod__adj
नेताओं	k1
ने	lwg__psp
भी	lwg__rp
प्रियंका	r6
की	lwg__psp
नितांत	mod
निजी	nmod__adj
यात्रा	k7
में	lwg__psp
दखलंदाजी	pof
करने	k2
से	lwg__psp
परहेज	pof
किया	main
।	rsym
</s>
<s>
प्रियंका	k2
से	lwg__psp
मिलने	r6
की	lwg__psp
उन्होंने	k1
खास	nmod__adj
चाह	k2
नहीं	lwg__neg
दिखाई	main
।	rsym
</s>
<s>
हालांकि	main
चर्चाएं	k1
तो	lwg__rp
ये	k1s
भी	lwg__rp
थीं	ccof
कि	rs
मुख्यमंत्री	ccof
व	k1
पीसीसी	nmod__adj
चीफ	ccof
वढ़ेरा	nmod__adj
दंपत्ति	k4
को	lwg__psp
भोज	r6
की	lwg__psp
दावत	k2
दे	ccof
सकते	lwg__vaux
हैं	lwg__vaux_cont
।	rsym
</s>
<s>
गत	nmod__adj
रात्रि	k7t
से	lwg__psp
मनाली	r6
की	lwg__psp
ऊंची	nmod__adj
चोटियों	nmod
पर	lwg__psp
हिमपात	ccof
व	pof
निचले	nmod__adj
क्षेत्रों	nmod
में	lwg__psp
बारिश	ccof
होने	rh
से	lwg__psp
समूचा	nmod__adj
क्षेत्र	k7p
ठंड	r6
की	lwg__psp
चपेट	k7
में	lwg__psp
आ	main
गया	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
रविवार	r6
की	lwg__psp
रात	k7t
से	lwg__psp
ही	lwg__rp
मनाली	r6
की	lwg__psp
हामटा	pof__cn
पास	ccof
,	rsym
रोहतांग	pof__cn
पास	ccof
,	rsym
लद्दाखी	pof__cn
पीक	ccof
,	rsym
देऊ	pof__cn
टिब्बा	ccof
,	rsym
चंद्रखणी	pof__cn
जोत	ccof
,	rsym
पतालसु	pof__cn
पीक	ccof
,	rsym
मनाली	pof__cn
पीक	ccof
,	rsym
हनुमान	pof__cn
टिब्बा	ccof
,	rsym
ब्यास	pof__cn
कुंड	ccof
,	rsym
शिरघण	pof__cn
तुंग	ccof
,	rsym
शलीणधार	ccof
,	rsym
७	pof__cn
सिस्टर	pof__cn
पीक	ccof
,	rsym
फ्रेंडशिप	pof__cn
पीक	ccof
तथा	nmod
पीर	pof__cn
पंजाल	ccof
श्रृंखलाओं	r6
की	lwg__psp
अनेकों	nmod__adj
चोटियों	k7p
पर	lwg__psp
ताजा	nmod__adj
हिमपात	pof
हुआ	main
।	rsym
</s>
<s>
ताजा	nmod__adj
हिमपात	pof
होने	rh
से	lwg__psp
घाटी	r6
के	lwg__psp
तापमान	k7
में	lwg__psp
गिरावट	k1
आने	rh
के	lwg__psp
कारण	lwg__psp
लोगों	k1
ने	lwg__psp
गर्म	nmod__adj
वस्त्र	k2
पहनने	k2
शुरू	pof
कर	main
दिए	lwg__vaux
।	rsym
</s>
<s>
जबकि	main
मनाली	k7p
में	lwg__psp
घूमने	r6
आए	nmod__k1inv
पर्यटक	k1
अपने	nmod
होटल	r6
के	lwg__psp
कमरों	k7p
से	lwg__psp
बाहर	lwg__psp
होटल	r6
के	lwg__psp
प्रांगण	k7p
में	lwg__psp
निकले	ccof
और	ccof
बारिश	k7
में	lwg__psp
भीगकर	vmod
बारिश	r6
की	lwg__psp
भीनी	nmod__adj
-	rsym
भीनी	pof__redup
बूंदों	r6-k1
का	lwg__psp
मजा	pof
लेने	ccof
लगे	lwg__vaux
।	rsym
</s>
<s>
वहीं	sent-adv
स्थानीय	nmod__adj
लोगों	rt
के	lwg__psp
लिए	lwg__psp
यह	nmod__adj
बारिश	k2
वरदान	jjmod
से	lwg__psp
कम	k2s
नहीं	lwg__neg
मानी	main
जा	lwg__vaux
रही	lwg__vaux_cont
है	lwg__vaux_cont
क्योंकि	rh
सेब	r6
की	lwg__psp
अच्छी	nmod__adj
फसल	rt
के	lwg__psp
लिए	lwg__psp
समय	k7t
-	rsym
समय	pof__redup
पर	lwg__psp
बारिश	k1
का	lwg__psp
होना	k2
जरूरी	pof
माना	ccof
जाता	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
वहीं	sent-adv
पर	lwg__psp
पशुओं	r6
के	lwg__psp
चारे	ccof
व	r6
अन्य	nmod__adj
फसलों	ccof
की	lwg__psp
बिजाई	rt
के	lwg__psp
लिए	lwg__psp
यह	nmod__adj
बारिश	k2
अति	jjmod__intf
उत्तम	k2s
मानी	main
जा	lwg__vaux
रही	lwg__vaux_cont
है	lwg__vaux_cont
।	rsym
</s>
<s>
समय	k7t
-	rsym
समय	pof__redup
पर	lwg__psp
हो	nmod__k1inv
रही	lwg__vaux
बारिश	ccof
तथा	rh
तापमान	r6
की	lwg__psp
अनुकूलता	ccof
के	lwg__psp
कारण	lwg__psp
इस	nmod__adj
वर्ष	k7t
अच्छी	nmod__adj
फसल	pof
होने	r6-k2
की	lwg__psp
उम्मीद	pof
जताई	main
जा	lwg__vaux
रही	lwg__vaux_cont
है	lwg__vaux_cont
।	rsym
</s>
<s>
गत	nmod__adj
रात्रि	k7t
से	lwg__psp
ही	lwg__rp
घाटी	k7p
में	lwg__psp
काले	nmod__adj
बादल	k1
मंडराने	k1
शुरू	pof
हो	ccof
गए	lwg__vaux
थे	lwg__vaux_cont
मगर	main
घाटी	k7p
में	lwg__psp
इंद्रदेव	r6
की	lwg__psp
नाराजगी	rh
से	lwg__psp
बारिश	r6
की	lwg__psp
हल्की	nmod__adj
-	rsym
हल्की	pof__redup
बौछारें	k1
शुरू	pof
हुई	ccof
।	rsym
</s>
<s>
प्राप्त	nmod__adj
सूत्रों	k7a
के	lwg__psp
अनुसार	lwg__psp
घाटी	r6
के	lwg__psp
ऊंचे	nmod__adj
क्षेत्रों	k7p
में	lwg__psp
ड्रिलबु	pof__cn
पीक	ccof
व	k7p
संमजोतर	pof__cn
पीक	ccof
में	lwg__psp
हल्का	nmod__adj
हिमपात	k2
होने	rh
से	lwg__psp
घाटी	r6
के	lwg__psp
तापमान	k7
पर	lwg__psp
काफी	nmod__adj
गिरावट	k2
दर्ज	pof
की	main
गई	lwg__vaux
जिससे	rh
घाटी	r6
के	lwg__psp
लोगों	k1
ने	lwg__psp
पुनः	adv
गर्म	nmod__adj
कपड़ों	k2
को	lwg__psp
पहनना	k2
शुरू	pof
कर	nmod__relc
दिया	lwg__vaux
।	rsym
</s>
<s>
श्रीराम	pof__cn
जन्मभूमि	pof__cn
मंदिर	pof__cn
-	rsym
बाबरी	pof__cn
मस्जिद	nmod__adj
प्रकरण	r6
के	lwg__psp
सर्वमान्य	nmod__adj
समाधान	rt
के	lwg__psp
लिए	lwg__psp
ऑल	pof__cn
इंडिया	pof__cn
मुस्लिम	pof__cn
पर्सनल	pof__cn
लॉ	pof__cn
बोर्ड	vmod
से	lwg__psp
नए	nmod__adj
प्रस्तावों	k7a
के	lwg__psp
तहत	lwg__psp
बातचीत	r6-k1
की	lwg__psp
तैयारी	pof
है	main
।	rsym
</s>
<s>
कांची	pof__cn
कामकोटि	pof__cn
पीठ	r6
के	lwg__psp
शंकराचार्य	nmod
स्वामी	pof__cn
जयेंद्र	pof__cn
सरस्वती	k1
ने	lwg__psp
समाधान	rt
के	lwg__psp
लिए	lwg__psp
पुनः	adv
प्रयास	k2
आरंभ	pof
कर	main
दिया	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
अयोध्या	nmod__adj
विवाद	r6
के	lwg__psp
हल	rt
के	lwg__psp
लिए	lwg__psp
अयोध्या	pof__cn
प्रकरण	pof__cn
समाधान	pof__cn
समन्वय	pof__cn
समिति	r6-k2
का	lwg__psp
गठन	pof
किया	main
गया	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
बोर्ड	ras-k1
से	lwg__psp
बातचीत	rt
के	lwg__psp
लिए	lwg__psp
नए	nmod__adj
प्रस्ताव	k7
पर	lwg__psp
चर्चा	k4
को	lwg__psp
अयोध्या	k7p
में	lwg__psp
इसी	nmod__adj
माह	r6
के	lwg__psp
तीसरे	nmod__adj
हफ्ते	k7t
बैठक	pof
होने	main
वाली	lwg__vaux
है	lwg__vaux_cont
।	rsym
</s>
<s>
केंद्र	k7
में	lwg__psp
नई	nmod__adj
सरकार	r6
के	lwg__psp
गठन	vmod
के	lwg__psp
साथ	lwg__psp
अयोध्या	nmod__adj
विवाद	r6
के	lwg__psp
समाधान	rt
के	lwg__psp
लिए	lwg__psp
भी	lwg__rp
नए	nmod__adj
सिरे	adv
से	lwg__psp
प्रयास	k1
शुरू	pof
हो	main
गए	lwg__vaux
हैं	lwg__vaux_cont
।	rsym
</s>
<s>
इस	nmod__adj
बार	k7t
इसकी	r6
कमान	k1
कांची	pof__cn
कामिकोटि	r6
के	lwg__psp
शंकराचार्य	nmod
स्वामी	pof__cn
जयेंद्र	pof__cn
सरस्वती	r6
के	lwg__psp
हाथ	k1s
है	main
।	rsym
</s>
<s>
शंकराचार्य	k1
ने	lwg__psp
जून	r6
के	lwg__psp
पहले	nmod__adj
सप्ताह	r6
के	lwg__psp
अपने	r6
दिल्ली	nmod__adj
प्रवास	k7t
के	lwg__psp
दौरान	lwg__psp
मुस्लिम	nmod__adj
राष्ट्रों	r6
के	lwg__psp
राजदूतों	ccof
,	rsym
यूपीए	nmod__adj
अध्यक्ष	nmod__adj
सोनिया	pof__cn
गांधी	ccof
,	rsym
एनडीए	nmod__adj
अध्यक्ष	nmod__adj
अटल	pof__cn
बिहारी	pof__cn
वाजपेयी	ccof
,	rsym
प्रधानमंत्री	ccof
,	rsym
लोकसभा	nmod
में	lwg__psp
नेता	pof__cn
प्रतिपक्ष	ccof
,	rsym
वरिष्ठ	nmod__adj
केंद्रीय	nmod__adj
मंत्रीगण	ccof
,	rsym
पूर्व	nmod__adj
प्रधानमंत्री	nmod__adj
पी.	pof__cn
वी.	pof__cn
नरसिंहाराव	ccof
,	rsym
उच्चतम	pof__cn
न्यायालय	r6
के	lwg__psp
पूर्व	nmod__adj
न्यायाधीश	nmod
रंगनाथ	pof__cn
मिश्र	ccof
,	rsym
पूर्व	nmod__adj
मुख्य	pof__cn
चुनाव	pof__cn
आयुक्त	nmod__adj
जीबीजी	pof__cn
कृष्णामूर्ति	ccof
,	rsym
NULL	ras-k2
विहिप	r6
के	lwg__psp
कार्यकारी	pof__cn
अध्यक्ष	nmod
अशोक	pof__cn
सिंघल	ccof
सहित	lwg__psp
कई	nmod__adj
लोगों	k2
से	lwg__psp
प्रकरण	r6
के	lwg__psp
समाधान	k7
पर	lwg__psp
बातचीत	pof
की	main
है	lwg__vaux
।	rsym
</s>
<s>
शंकराचार्य	r6-k1
की	lwg__psp
जिन	nmod__adj
लोगों	vmod
से	lwg__psp
आमने	mod
-	rsym
सामने	k7
